Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6759154,"I'll Give It My All...Tomorrow, Vol. 1",Shunju Aono,"Aono, Shunju",,"=""1421533650""","=""9781421533650""",2,3.63,VIZ Media LLC,Paperback,208,2010,2007,2016/10/06,2016/10/06,,,read,"Uma arte sofrível e uma história que não leva a lado nenhum. Por mais que se possa pensar nisso, acompanhar um falhado enquanto ele falha não é particularmente interessante. Pelo menos não quando é feito desta maneira, e se nota uma certa limitação a desenhar personagens diferentes e nas expressões que cada uma é capaz de fazer...",,,1,,,0,,,,,
9672231,Off Road,Sean Gordon Murphy,"Murphy, Sean Gordon",,"=""""","=""""",3,3.69,Kingpin Books,Paperback,128,2010,2005,2016/10/05,2016/10/05,,,read,"Um livro engraçado, mas nada de especial. Três rapazolas desenquadrados nas suas respectivas vidas decidem pegar no jipe novo de um deles e partir para o meio do mato. As coisas não correm da melhor forma, mas depois tudo fica bem (até melhor). Fim. Podia ter sido melhor, podia ter sido pior... lê-se num instante e, enfim, não é nada de especial.",,,1,,,0,,,,,
13558889,Persépolis,Marjane Satrapi,"Satrapi, Marjane",,"=""""","=""9789896661120""",4,4.36,Contraponto,Paperback,352,2012,2003,2016/09/30,2016/09/27,,,read,"Muito interessante pelo contexto político que oferece, mas a estrutura torna-se de certa forma repetitiva. A arte não é brilhante, mas não é esse o objectivo... É fascinante ver os desafios que uma iraniana enfrentou nos últimos anos com a revolução islâmica e a guerra.",,,1,,,0,,,,,
256747,As espadas da noite e do dia,David Gemmell,"Gemmell, David",Maria Georgina Segurado,"=""972233526X""","=""9789722335263""",5,4.32,Editorial Presença,Paperback,444,2006,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
13353922,Três Sombras,Cyril Pedrosa,"Pedrosa, Cyril",,"=""""","=""""",5,4.06,Quadrinhos na Cia.,Graphic Novel,272,2011,2007,2016/09/27,2016/09/25,,,read,"Absolutamente fantástico. Uma história emocional, bem contada e sem medo das consequências. A arte complementa perfeitamente o texto e faz deste um livro tremendo sobre o destino, a família, a aceitação e o sacrifício!",,,1,,,0,,,,,
31435237,Valentina,Guido Crepax,"Crepax, Guido","José De Freitas, João Miguel Lameiras","=""""","=""9789896825881""",2,2.77,Levoir,Hardcover,176,2016,,2016/09/25,2016/09/25,,,read,"Confirmaram-se as minhas suspeitas de quando ia a meio do livro. Arte excepcional, pelo menos no que toca à configuração das páginas, mas a quase-ausência de história, e o facto de que a história que existe ser confusa e sonhada e sei lá mais o quê, faz com que o livro não tenha muito interesse para além do visual. Ganha pontos pela forma original como conta a ""história"", e pelas homenagens ao mundo da BD que estão presentes na última das três histórias, ""Valentina no metro"", mas pouco mais que isso.",,,1,,,0,,,,,
31221006,"Mulher-Hulk: Solteira, Verde, Perigosa (A Coleção Oficial de Graphic Novels Marvel #22)",Dan Slott,"Slott, Dan",,"=""""","=""9788447128150""",3,4.07,Salvat,Hardcover,144,2016,2004,2016/09/17,2016/09/17,,,read,,,,1,,,0,,,,,
31344235,"Fatale, Vol. 5: Amaldiçoa o Demónio",Ed Brubaker,"Brubaker, Ed",Sean Phillips,"=""""","=""9788416510160""",4,3.97,G. Floy Studio,Hardcover,152,2016,2014,2016/09/17,2016/09/12,,,read,,,,1,,,0,,,,,
29758285,"Fatale, Vol. 4: As Lágrimas do Céu",Ed Brubaker,"Brubaker, Ed",,"=""""","=""9788416510078""",3,4.08,G. Floy Studio,Hardcover,128,2016,2014,2016/09/12,2016/09/12,,,read,,,,1,,,0,,,,,
29069989,"Harry Potter and the Cursed Child, Parts 1 & 2 (Harry Potter #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""1338099132""","=""9781338099133""",3,3.60,Arthur A. Levine Books,Hardcover,309,2016,2016,2016/09/12,2016/09/11,,,read,,,,1,,,0,,,,,
29545538,O Aprendiz de Gutenberg,Alix Christie,"Christie, Alix",Jorge Candeias,"=""9896379246""","=""9789896379247""",3,3.48,Saída de Emergência,Paperback,390,2016,2014,2016/09/11,2016/08/25,,,read,,,,1,,,0,,,,,
5739442,"A Guerra dos Tronos (As Crónicas de Gelo e Fogo, #1)",George R.R. Martin,"Martin, George R.R.",Jorge Candeias,"=""9896370109""","=""9789896370107""",4,4.30,Edições Saída de Emergência,Paperback,400,2007,1996,2013/08/30,2013/08/26,,,read,,,,1,,,0,,,,,
6278019,Heart's Blood,Juliet Marillier,"Marillier, Juliet",,"=""0230017916""","=""9780230017917""",3,4.09,Tor/Pan Macmillan UK,Hardcover,405,2009,2009,2016/08/24,2016/08/11,,,read,,,,1,,,0,,,,,
7150186,"Os Túmulos de Atuan (Ciclo de Terramar, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",Carlos Grifo Babo,"=""9722328751""","=""9789722328753""",3,4.08,Editorial Presença,Paperback,149,2002,1970,2015/07/27,2015/07/23,,,read,,,,1,,,0,,,,,
12656183,"O Regresso dos Dragões (A Idade das Trevas, #1)",A.J. Lake,"Lake, A.J.",Maria de Fátima St. Aubyn,"=""""","=""9789896280833""",3,3.57,Quidnovi,Mass Market Paperback,230,2008,2006,2015/03/14,2015/03/11,,,read,,,,1,,,0,,,,,
12656211,"O Livro da Espada (A Idade das Trevas, #2)",A.J. Lake,"Lake, A.J.",Maria de Fátima St. Aubyn,"=""""","=""9789896280840""",3,3.65,Quidnovi,Mass Market Paperback,223,2008,2007,2015/03/24,2015/03/15,,,read,,,,1,,,0,,,,,
25389194,Os Cadáveres,Pedro Cipriano,"Cipriano, Pedro",,"=""""","=""9781311907486""",3,3.00,Fantasy&Co,ebook,,2015,2015,,2016/08/16,,,read,"Um conto interessante, mas que sofre pela forma. O facto de ser um único parágrafo grande não joga a seu favor, pois obriga a uma leitura monótona que as frases curtas não conseguem combater. ",,,1,,,0,,,,,
29763587,História da China,Stephen G. Haw,"Haw, Stephen G.",,"=""""","=""9789896712938""",5,3.48,Tinta da China,Paperback,375,2016,1995,2016/08/10,2016/07/21,,,read,,,,1,,,0,,,,,
31076893,Os Surpreendentes X-Men: Perigosa (A Coleção Oficial de Graphic Novels Marvel #21),Joss Whedon,"Whedon, Joss",John Cassaday,"=""""","=""9788447128143""",3,4.19,Salvat,Hardcover,160,2016,2005,2016/07/30,2016/07/30,,,read,,,,1,,,0,,,,,
2911494,Captain America: The Chosen,David Morrell,"Morrell, David",Mitch Breitweiser,"=""0785129057""","=""9780785129059""",2,3.57,Marvel,Hardcover,168,2008,2008,2016/07/30,2016/07/29,,,read,,,,1,,,0,,,,,
6987256,A Mecânica do Coração,Mathias Malzieu,"Malzieu, Mathias","Irene Daun e Lorena, Nuno Daun e Lorena","=""9896660204""","=""9789896660208""",3,3.61,Contraponto,Paperback,143,2009,2007,2016/07/21,2016/07/17,,,read,,,,1,,,0,,,,,
30553877,Pantera Negra: Quem é o Pantera Negra? (A Coleção Oficial de Graphic Novels Marvel #19),Reginald Hudlin,"Hudlin, Reginald","John Romita Jr., Caio Lopes, Dorival Vitor Lopes","=""""","=""9788447128129""",3,3.82,Salvat,Hardcover,160,2016,2005,2016/07/20,2016/07/20,,,read,,,,1,,,0,,,,,
9647295,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765365278""","=""9780765365279""",4,4.61,Tom Doherty,Mass Market Paperback,1258,2011,2010,2016/07/17,2016/06/25,,,read,,,,1,,,0,,,,,
31132194,"Eternos (Coleção Oficial Graphic Novels Marvel, #18)",Neil Gaiman,"Gaiman, Neil",John Romita Jr.,"=""""","=""9788447128112""",3,3.62,Editorial Salvat,Hardcover,150,2016,2006,2016/07/16,2016/07/16,,,read,,,,1,,,0,,,,,
30196414,Thunderbolts: Fé nos Monstros (A Coleção Oficial de Graphic Novels Marvel #17),Warren Ellis,"Ellis, Warren","Mike Deodato, Marc Guggenheim, Leinel Francis Yu","=""""","=""9788447128105""",3,3.90,Salvat,Hardcover,160,2016,2007,2016/06/24,2016/07/02,,,read,,,,1,,,0,,,,,
30073547,Supremos: Segurança Nacional (A Coleção Oficial de Graphic Novels Marvel #16),Mark Millar,"Millar, Mark",Bryan Hitch,"=""""","=""9788447128099""",2,4.12,Salvat,Hardcover,200,2016,2012,2016/06/24,2016/06/22,,,read,,,,1,,,0,,,,,
29938565,O Espetacular Homem-Aranha: Revelações(A Coleção Oficial de Graphic Novels Marvel #15),J. Michael Straczynski,"Straczynski, J. Michael",John Romita Jr.,"=""""","=""9788447128082""",3,3.96,Salvat,Hardcover,224,2016,2002,2016/06/21,2016/06/20,,,read,,,,1,,,0,,,,,
25597895,Bando de Dois,Danilo Beyruth,"Beyruth, Danilo",,"=""9896825106""","=""9789896825102""",3,3.85,Levoir,Hardcover,96,2015,2010,2016/06/19,2016/06/19,,,read,,,,1,,,0,,,,,
25326226,O Livro do Mr. Natural,Robert Crumb,"Crumb, Robert",,"=""""","=""9789896824969""",4,3.75,Levoir,Hardcover,128,2015,1995,2016/06/19,2016/06/17,,,read,,,,1,,,0,,,,,
25268086,A Arte de Voar,Antonio Altarriba,"Altarriba, Antonio",Kim,"=""""","=""9789896824945""",4,4.33,Levoir,Hardcover,208,2015,2009,2016/06/16,2016/06/15,,,read,,,,1,,,0,,,,,
13501676,"Não Sou Um Serial Killer (John Cleaver, #1)",Dan Wells,"Wells, Dan",,"=""9896661200""","=""9789896661205""",4,3.79,Contraponto,Paperback,238,2012,2009,2016/06/13,2016/06/07,,,read,,,,1,,,0,,,,,
30295620,"Verum (Colecção Barbante, #9)",Mário de Seabra Coelho,"Coelho, Mário de Seabra",,"=""""","=""""",3,3.20,,Paperback,11,2016,,2016/06/11,2016/06/11,,,read,,,,1,,,0,,,,,
30295606,"A Verdade (Colecção Barbante, #8)",Sérgio  Santos,"Santos, Sérgio",,"=""""","=""""",1,2.75,,Paperback,,2016,,2016/06/11,2016/06/11,,,read,,,,1,,,0,,,,,
6897357,"A Guerra da Pólvora (Temeraire, #3)",Naomi Novik,"Novik, Naomi",,"=""""","=""9789722341943""",3,3.86,Editorial Presença,Capa Mole,292,2009,2006,2016/06/07,2016/05/20,,,read,,,,1,,,0,,,,,
29596911,"Danças (Colecção Barbante, #7)",Júlia  Pinheiro,"Pinheiro, Júlia",,"=""""","=""""",4,3.33,,Paperback,8,2016,,2016/06/05,2016/06/05,,,read,,,,1,,,0,,,,,
29596709,"Algures em 2045 (Colecção Barbante, #6)",Fábio Carvalho,"Carvalho, Fábio",,"=""""","=""""",4,3.33,,Paperback,12,2016,,2016/06/04,2016/06/04,,,read,,,,1,,,0,,,,,
29773358,Marvel Zombies (A Coleção Oficial de Graphic Novels Marvel #14),Robert Kirkman,"Kirkman, Robert",Sean Phillips,"=""""","=""9788447128075""",4,3.74,Salvat,Hardcover,152,2016,2006,2016/05/22,2016/05/24,,,read,,,,1,,,0,,,,,
25929520,Cosmicomix: A Descoberta do Big Bang,Amedeo Balbi,"Balbi, Amedeo",Rossano Piccioni,"=""""","=""9789896166595""",5,3.81,Gradiva,Paperback,152,2015,2013,2015/08/26,2015/08/26,,,read,,,,1,,,0,,,,,
29566788,Quarteto Fantástico: Além da Imaginação (A Coleção Oficial Graphic Novels Marvel #13),Mark Waid,"Waid, Mark",Mike Wieringo,"=""""","=""9788447128068""",3,3.87,Salvat,Hardcover,,2016,2003,2016/05/20,2016/05/20,,,read,,,,1,,,0,,,,,
9658280,A Boneca de Kokoschka,Afonso Cruz,"Cruz, Afonso",,"=""9725649036""","=""9789725649039""",2,3.86,Quetzal Editores,Paperback,244,2010,2010,2016/05/19,2016/05/16,,,read,,,,1,,,0,,,,,
25221879,Beterraba: A Vida Numa Colher,Miguel Rocha,"Rocha, Miguel",,"=""9896825009""","=""9789896825003""",3,3.12,Levoir,Hardcover,120,2015,2003,2016/05/18,2016/05/17,,,read,"A arte é fora do comum (pontos por isso), e a história não cai no hiper-filosofismo típico da BD portuguesa, mas não anda muito longe.",,,1,,,0,,,,,
25177844,Foi Assim a Guerra das Trincheiras,Jacques Tardi,"Tardi, Jacques",,"=""""","=""9789896824952""",5,4.23,Levoir,Hardcover,152,2015,1993,2016/05/17,2016/05/14,,,read,"Cru e agressivo, como um livro sobre a guerra deve ser.",,,1,,,0,,,,,
12537671,O Sonho do Mapa Perfeito,Raúl Ibáñez Torres,"Torres, Raúl Ibáñez",,"=""""","=""9788447373482""",3,3.33,RBA Coleccionables,Hardcover,175,2011,2011,2016/05/14,2016/05/11,,,read,,,,1,,,0,,,,,
10062302,O Prestígio,Christopher Priest,"Priest, Christopher",Isabel C. Penteado,"=""""","=""9789896370527""",5,3.89,Saída de Emergência,Paperback,314,2008,1995,2016/05/10,2016/05/01,,,read,"Se fosse possível, eu casava com este livro.",,,1,,,0,,,,,
22396963,Safe Place,André  Pereira,"Pereira, André",Paula Almeida,"=""""","=""9789898673060""",3,4.11,Kingpin Books,Mass Market Paperback,24,2014,2014,2016/05/08,2016/05/08,,,read,,,,1,,,0,,,,,
28209369,"Uma última volta (Colecção Barbante, #2)",Ana Luz,"Luz, Ana",,"=""""","=""""",3,3.50,,Paperback,12,2015,,2016/05/07,2016/05/04,,,read,,,,1,,,0,,,,,
29276113,Novos Vingadores: Evasão (A Coleção Oficial de Graphic Novels Marvel #11),Brian Michael Bendis,"Bendis, Brian Michael",David Finch,"=""""","=""9788447128044""",3,4.04,Salvat,Hardcover,,2016,2005,2016/05/04,2016/05/03,,,read,,,,1,,,0,,,,,
28209355,"O Duende Delegado (Colecção Barbante, #1)",Luis Melo,"Melo, Luis",,"=""""","=""""",3,3.40,,Paperback,8,2015,,2016/05/01,2016/05/01,,,read,,,,1,,,0,,,,,
28960913,Motoqueiro Fantasma: A Caminho do Inferno (A Coleção Oficial de Graphic Novels Marvel #10),Garth Ennis,"Ennis, Garth",Clayton Crain,"=""""","=""9788447128037""",3,3.52,Salvat,Hardcover,,2016,2006,2016/05/01,2016/05/01,,,read,,,,1,,,0,,,,,
25965641,O Livro dos Seres Imaginários,Jorge Luis Borges,"Borges, Jorge Luis",,"=""9897222162""","=""9789897222160""",4,4.08,Quetzal ,Paperback,200,2015,1957,2016/05/01,2016/04/25,,,read,,,,1,,,0,,,,,
28960960,O Incrível Hulk: Planeta Hulk Parte 2 (A Coleção Oficial de Graphic Novels Marvel #9),Greg Pak,"Pak, Greg",,"=""""","=""""",3,4.18,Salvat,Hardcover,,2016,2013,2016/04/26,2016/04/26,,,read,,,,1,,,0,,,,,
25127734,A Viagem,Edmond Baudoin,"Baudoin, Edmond",João Miguel Lameiras,"=""9896824932""","=""9789896824938""",3,3.85,Levoir,Hardcover,232,2015,1996,2016/04/25,2016/04/24,,,read,,,,1,,,0,,,,,
12719467,A Revolta,Clem Martini,"Martini, Clem",,"=""""","=""9789728997554""",3,3.64,,Hardcover,184,2007,2004,2016/04/22,2016/04/14,,,read,,,,1,,,0,,,,,
28510857,Demolidor: Diabo da Guarda (A Coleção Oficial de Graphic Novels #8),Kevin Smith,"Smith, Kevin",Joe Quesada,"=""""","=""9788447128013""",4,3.97,Salvat,Hardcover,,2016,1998,2016/04/14,2016/04/14,,,read,,,,1,,,0,,,,,
25455116,O Diário do Meu Pai,Jirō Taniguchi,"Taniguchi, Jirō",,"=""9896824991""","=""9789896824990""",5,4.34,Levoir,Hardcover,280,2015,1994,2016/04/11,2015/06/02,,,read,,,,1,,,0,,,,,
18051041,Sandman: Prelúdios,Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Robbie Busch, Dave McKean, Pedro Vieira de Moura","=""9728631707""","=""9789728631703""",5,4.40,Devir,Paperback,128,2004,1988,2013/07/02,2013/06/27,,,read,,,,1,,,0,,,,,
2446828,Literary Theory: An Introduction,Terry Eagleton,"Eagleton, Terry",,"=""0816654476""","=""9780816654475""",0,3.94,University of Minnesota Press,Paperback,234,2008,1983,,2016/02/06,,,read,,,,1,,,0,,,,,
8017275,O Enigma das Cartas Anónimas,Agatha Christie,"Christie, Agatha",Arminda Pereira,"=""""","=""9788447360413""",4,3.87,RBA  Coleccionables,Hardcover,216,2008,1942,2016/04/06,2016/04/04,,,read,,,,1,,,0,,,,,
3653616,"Eragon (Ciclo da Herança, #1)",Christopher Paolini,"Paolini, Christopher",Andrea Alves Silva,"=""9895571518""","=""9789895571512""",3,3.91,Gailivro,Paperback,560,2004,2002,2016/04/02,2016/03/25,,,read,,,,1,,,0,,,,,
25134779,"Batman: 75 Anos de Aventuras (75 Anos de Batman, #10)",Jeph Loeb,"Loeb, Jeph","Bill Finger, Edmond Hamilton, John Broome, Dennis O'Neil, Archie Goodwin, Steve Englehart, Peter Milligan, Paul Dini","=""""","=""9789896824761""",3,3.63,Levoir,Hardcover,168,2015,2015,2016/03/27,2016/03/27,,,read,,,,1,,,0,,,,,
16002556,Os Supremos,Mark Millar,"Millar, Mark",Bryan Hitch,"=""8573518731""","=""9788573518733""",3,4.10,Panini Books,Hardcover,378,,2004,2016/03/25,2016/03/26,,,read,,,,1,,,0,,,,,
20930983,"Fagin, o judeu",Will Eisner,"Eisner, Will",,"=""8535906258""","=""9788535906257""",4,3.64,Companhia das Letras,Paperback,128,2005,2003,2016/03/25,2016/03/25,,,read,,,,1,,,0,,,,,
25086094,"Batman: O Regresso do Cavaleiro das Trevas II (75 Anos de Batman, #9)",Frank Miller,"Miller, Frank",,"=""""","=""9789896824754""",5,4.33,Levoir,Hardcover,120,2015,1986,2016/03/23,2016/03/21,,,read,,,,1,,,0,,,,,
22518228,Saber Escrever Uma Tese e Outros Textos,"Edite Estrela, Maria Almira Soares, Maria José Leitão","Leitão, Edite Estrela, Maria Almira Soares, Maria José",,"=""""","=""9789722052757""",3,3.20,Publicações Dom Quixote,Paperback,131,2013,2006,2016/03/22,2016/03/20,,,read,,,,1,,,0,,,,,
25042152,"Batman: O Regresso do Cavaleiro das Trevas I (75 Anos de Batman, #8)",Frank Miller,"Miller, Frank",,"=""""","=""9789896824747""",4,4.22,Levoir,Hardcover,120,2015,1986,2016/03/19,2013/06/24,,,read,,,,1,,,0,,,,,
579833,The Crow: Dead Time,John Wagner,"Wagner, John","James O'Barr, Alex Maleev","=""0878165479""","=""9780878165476""",3,3.56,Kitchen Sink Press,Paperback,112,1997,1996,2016/03/20,2016/03/20,,,read,,,,1,,,0,,,,,
28015235,O Incrível Hulk: Planeta Hulk Parte 1 (A Coleção Oficial de Graphic Novels Marvel #5),Greg Pak,"Pak, Greg","Carlo Pagulayan, Aaron Lopresti","=""""","=""9788447127986""",4,4.11,Salvat,Hardcover,,2015,2006,2016/03/09,2016/03/08,,,read,,,,1,,,0,,,,,
24979379,"Batman: Detective (75 Anos de Batman, #7)",Paul Dini,"Dini, Paul",,"=""""","=""9789896824730""",4,4.11,Levoir,Hardcover,148,2015,2007,2016/03/07,2016/03/06,,,read,,,,1,,,0,,,,,
27848065,Os Surpreendentes X-Men: Sobredotados (A Coleção Oficial de Graphic Novels Marvel #4),Joss Whedon,"Whedon, Joss",John Cassaday,"=""""","=""9788447127979""",4,4.18,Salvat,Hardcover,156,2015,2004,2016/03/06,2016/03/06,,,read,,,,1,,,0,,,,,
7647582,Um Corpo na Biblioteca,Agatha Christie,"Christie, Agatha",Isabel Alves,"=""""","=""9788447360376""",3,3.86,RBA  Coleccionables,Hardcover,196,2008,1942,2016/03/05,2016/03/01,,,read,,,,1,,,0,,,,,
27425082,"Fatale, Vol. 3: A Oeste do Inferno",Ed Brubaker,"Brubaker, Ed",Sean Phillips,"=""""","=""9788416510016""",3,4.02,G. Floy Studio,Hardcover,112,2015,2013,2016/02/27,2016/02/21,,,read,,,,1,,,0,,,,,
1930326,Something Wicked This Way Comes,Ray Bradbury,"Bradbury, Ray",,"=""0575083069""","=""9780575083066""",4,3.93,Gollancz,Paperback,263,2008,1962,2016/02/19,2016/02/03,,,read,,,,1,,,0,,,,,
27417979,O Homem Que Mordeu o Cão - Os Clássicos,Nuno Markl,"Markl, Nuno",,"=""""","=""9789898775375""",5,3.65,Objectiva,Hardcover,334,2015,2015,2016/02/10,2016/02/03,,,read,,,,1,,,0,,,,,
24694233,Tolkien: An Illustrated Atlas,David Day,"Day, David",,"=""""","=""""",5,4.13,Thunder Bay Press,Leather Bound,256,2015,2015,2016/02/02,2016/01/30,,,read,,,,1,,,0,,,,,
12968935,Kalevala,Elias Lönnrot,"Lönnrot, Elias","Orlando Moreira, Jorge Candeias","=""""","=""9789898107008""",5,4.06,Ministério dos Livros,Hardcover,386,2007,1835,2013/08/03,2013/07/26,,,read,,,,1,,,0,,,,,
28808113,Schoenberg,Maria Fernandes Teixeira,"Teixeira, Maria Fernandes",Jorge Mateus,"=""9789898179""","=""""",3,3.00,"Tugaland, Lda",Hardcover,36,2008,,2016/01/30,2016/01/30,,,read,,,,1,,,0,,,,,
20641719,Cemetery Girl: Book 1 - The Pretenders (Graphic Novel),Charlaine Harris,"Harris, Charlaine","Christopher Golden, Don Kramer","=""""","=""""",3,3.47,Jo Fletcher Books,Kindle Edition,120,2014,2014,2016/01/30,2016/01/28,,,read,,,,1,,,0,,,,,
5462302,"O Trono de Jade (Temeraire, #2)",Naomi Novik,"Novik, Naomi",Afonso Arouca,"=""9722340239""","=""9789722340236""",4,3.87,Editorial Presença,Paperback,327,2008,2006,2016/01/28,2016/01/19,,,read,,,,1,,,0,,,,,
27835498,"Capitão América: Uma Nova Era (Coleção Oficial Graphic Novels Marvel, #3)",John Ney Rieber,"Rieber, John Ney",John Cassaday,"=""""","=""9788447127962""",3,3.93,Salvat,Hardcover,176,2015,2003,2016/01/19,2016/01/17,,,read,,,,1,,,0,,,,,
24661734,"Batman: O Longo Halloween II (75 Anos de Batman, #3)",Jeph Loeb,"Loeb, Jeph",Tim Sale,"=""""","=""9789896824693""",5,4.40,Levoir,Hardcover,176,2015,2009,2015/04/30,2015/04/28,,,read,,,,1,,,0,,,,,
24526049,"Batman: O Longo Halloween I (75 Anos de Batman, #2)",Jeph Loeb,"Loeb, Jeph",Tim Sale,"=""""","=""9789896824686""",4,4.24,Levoir,Hardcover,200,2015,2009,2015/04/28,2015/04/26,,,read,,,,1,,,0,,,,,
7647689,Matar é Fácil (Superintendent Battle #4),Agatha Christie,"Christie, Agatha",Carlos Afonso Lobo,"=""""","=""9788447360390""",3,3.78,RBA  Coleccionables,Hardcover,220,2008,1939,2016/01/17,2016/01/11,,,read,,,,1,,,0,,,,,
25113209,A Louca do Sacré-Coeur,Alejandro Jodorowsky,"Jodorowsky, Alejandro",Mœbius,"=""9896824924""","=""9789896824921""",1,3.54,Levoir,Hardcover,192,2015,1992,2015/12/30,2015/12/29,,,read,,,,1,,,0,,,,,
23301987,"Vingadores: Cerco (Universo Marvel, #13)",Brian Michael Bendis,"Bendis, Brian Michael",Olivier Coipel,"=""""","=""9789896824570""",3,3.80,Levoir,Hardcover,176,2014,2010,2014/11/04,2014/11/03,,,read,,,,1,,,0,,,,,
28019989,Orlando - O caracol apaixonado,Sergio Mendes,"Mendes, Sergio",Elias Gato,"=""""","=""9789896227760""",2,3.38,Alêtheia Editores,Hardcover,40,2015,,2016/01/11,2016/01/11,,,read,,,,1,,,0,,,,,
28244954,Wolverine: Origem II,Kieron Gillen,"Gillen, Kieron",Adam Kubert,"=""""","=""9788416510009""",2,3.32,G. Floy Studio,Hardcover,128,2015,2014,2016/01/11,2016/01/10,,,read,,,,1,,,0,,,,,
